Identification,Latitude,Longitude,Time of Observation,Ice Accretion On Ship,Thickness of Ice Accretion On Ship,Rate of Ice Accretion on Ship,Sea Level Pressure,Characteristics of Pressure Tendency,Pressure Tendency,Air Temperature,Wet Bulb Temperature,Dew Point Temperature,Sea Surface Temperature,Wave Direction,Wave Period,Wave Height,Swell Direction,Swell Period,Swell Height,Total Cloud Amount,Low Cloud Amount,Low Cloud Type,Cloud Height Indicator,Cloud Height,Middle Cloud Type,High Cloud Type,Visibility,Visibility Indicator,Present Weather,Past Weather,Wind Direction,Wind Speed
CHSV3, 17.8, 295.3,2018-07-11T00:42:00, , , , , , ,27.8, , ,28.7, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-11T00:48:00, , , , , , ,27.8, , ,28.7, , , , , , , , , , ,A, , , , , , , 80,0.5
CHSV3, 17.8, 295.3,2018-07-11T00:54:00, , , , , , ,27.8, , ,28.7, , , , , , , , , , ,A, , , , , , , 70,1.0
CHSV3, 17.8, 295.3,2018-07-11T01:00:00, , , ,1018.40, , ,27.7, , , , , , , , , , , , , , , , , , , , , 84,2.3
CHSV3, 17.8, 295.3,2018-07-11T01:06:00, , , , , , ,27.7, , ,28.7, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-11T01:12:00, , , , , , ,27.7, , ,28.7, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-11T01:18:00, , , , , , , , , ,28.7, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-11T01:24:00, , , , , , ,27.7, , ,28.7, , , , , , , , , , ,A, , , , , , , 90,1.0
CHSV3, 17.8, 295.3,2018-07-11T01:30:00, , , ,1018.80, , ,27.6, , , , , , , , , , , , , , , , , , , , , 87,1.3
CHSV3, 17.8, 295.3,2018-07-11T01:36:00, , , , , , ,27.6, , ,28.7, , , , , , , , , , ,A, , , , , , , 90,1.0
CHSV3, 17.8, 295.3,2018-07-11T01:42:00, , , , , , ,27.7, , ,28.7, , , , , , , , , , ,A, , , , , , , 90,1.0
CHSV3, 17.8, 295.3,2018-07-11T01:48:00, , , , , , ,27.6, , ,28.7, , , , , , , , , , ,A, , , , , , , 90,0.5
CHSV3, 17.8, 295.3,2018-07-11T01:54:00, , , , , , ,27.6, , ,28.7, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-11T02:00:00, , , ,1019.00, , ,27.6, , , , , , , , , , , , , , , , , , , , , 63,1.7
CHSV3, 17.8, 295.3,2018-07-11T02:06:00, , , , , , ,27.5, , ,28.7, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-11T02:12:00, , , , , , ,27.6, , ,28.7, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-11T02:18:00, , , , , , ,27.5, , ,28.7, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-11T02:24:00, , , , , , ,27.5, , ,28.7, , , , , , , , , , ,A, , , , , , ,100,1.5
CHSV3, 17.8, 295.3,2018-07-11T02:30:00, , , ,1019.00, , ,27.5, , , , , , , , , , , , , , , , , , , , , 82,1.3
CHSV3, 17.8, 295.3,2018-07-11T02:36:00, , , , , , ,27.5, , ,28.6, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-11T02:42:00, , , , , , ,27.5, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-11T02:48:00, , , , , , ,27.5, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-11T02:54:00, , , , , , ,27.5, , ,28.6, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-11T03:00:00, , , ,1019.10, , ,27.5, , , , , , , , , , , , , , , , , , , , , 75,1.1
CHSV3, 17.8, 295.3,2018-07-11T03:06:00, , , , , , ,27.5, , ,28.6, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-11T03:12:00, , , , , , ,27.5, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-11T03:18:00, , , , , , , , , , , , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-11T03:24:00, , , , , , ,27.5, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-11T03:30:00, , , ,1019.00, , ,27.5, , , , , , , , , , , , , , , , , , , , , 89,2.3
CHSV3, 17.8, 295.3,2018-07-11T03:36:00, , , , , , ,27.5, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-11T03:42:00, , , , , , ,27.5, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-11T03:48:00, , , , , , ,27.4, , ,28.6, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-11T03:54:00, , , , , , ,27.5, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-11T04:00:00, , , ,1018.80, , ,27.6, , , , , , , , , , , , , , , , , , , , , 75,2.2
CHSV3, 17.8, 295.3,2018-07-11T04:06:00, , , , , , ,27.6, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-11T04:12:00, , , , , , ,27.6, , ,28.6, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-11T04:18:00, , , , , , ,27.5, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-11T04:24:00, , , , , , ,27.4, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-11T04:30:00, , , ,1018.70, , ,27.4, , , , , , , , , , , , , , , , , , , , , 82,1.7
CHSV3, 17.8, 295.3,2018-07-11T04:36:00, , , , , , ,27.4, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-11T04:42:00, , , , , , ,27.4, , ,28.5, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-11T04:48:00, , , , , , ,27.4, , ,28.5, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-11T04:54:00, , , , , , ,27.5, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-11T05:00:00, , , ,1018.40, , ,27.5, , , , , , , , , , , , , , , , , , , , , 86,1.3
CHSV3, 17.8, 295.3,2018-07-11T05:06:00, , , , , , ,27.5, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-11T05:12:00, , , , , , ,27.5, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-11T05:18:00, , , , , , ,27.6, , ,28.5, , , , , , , , , , ,A, , , , , , , 60,2.1
CHSV3, 17.8, 295.3,2018-07-11T05:24:00, , , , , , ,27.5, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,1.0
CHSV3, 17.8, 295.3,2018-07-11T05:30:00, , , ,1018.00, , ,27.5, , , , , , , , , , , , , , , , , , , , , 68,1.7
CHSV3, 17.8, 295.3,2018-07-11T05:36:00, , , , , , ,27.4, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,1.0
CHSV3, 17.8, 295.3,2018-07-11T05:42:00, , , , , , ,27.4, , ,28.5, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-11T05:48:00, , , , , , ,27.4, , ,28.5, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-11T05:54:00, , , , , , ,27.4, , ,28.5, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-11T06:00:00, , , ,1017.80, , ,27.4, , , , , , , , , , , , , , , , , , , , , 77,2.0
CHSV3, 17.8, 295.3,2018-07-11T06:06:00, , , , , , ,27.4, , ,28.5, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-11T06:12:00, , , , , , ,27.5, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-11T06:18:00, , , , , , ,27.5, , ,28.4, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-11T06:24:00, , , , , , ,27.5, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-11T06:30:00, , , ,1017.60, , ,27.6, , , , , , , , , , , , , , , , , , , , , 60,2.9
CHSV3, 17.8, 295.3,2018-07-11T06:36:00, , , , , , ,27.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-11T06:42:00, , , , , , ,27.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-11T06:48:00, , , , , , ,27.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,2.1
CHSV3, 17.8, 295.3,2018-07-11T06:54:00, , , , , , ,27.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,2.6
CHSV3, 17.8, 295.3,2018-07-11T07:00:00, , , ,1017.70, , ,27.6, , , , , , , , , , , , , , , , , , , , , 62,2.1
CHSV3, 17.8, 295.3,2018-07-11T07:06:00, , , , , , ,27.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,2.1
CHSV3, 17.8, 295.3,2018-07-11T07:12:00, , , , , , ,27.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,1.5
CHSV3, 17.8, 295.3,2018-07-11T07:18:00, , , , , , ,27.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-11T07:24:00, , , , , , ,27.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-11T07:30:00, , , ,1017.90, , ,27.4, , , , , , , , , , , , , , , , , , , , , 88,1.7
CHSV3, 17.8, 295.3,2018-07-11T07:36:00, , , , , , ,26.6, , ,28.4, , , , , , , , , , ,A, , , , , , ,100,2.1
CHSV3, 17.8, 295.3,2018-07-11T07:42:00, , , , , , ,26.2, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-11T07:48:00, , , , , , ,26.1, , ,28.4, , , , , , , , , , ,A, , , , , , ,110,2.1
CHSV3, 17.8, 295.3,2018-07-11T07:54:00, , , , , , ,26.0, , ,28.4, , , , , , , , , , ,A, , , , , , ,100,2.6
CHSV3, 17.8, 295.3,2018-07-11T08:00:00, , , ,1018.00, , ,26.0, , , , , , , , , , , , , , , , , , , , ,129,1.5
CHSV3, 17.8, 295.3,2018-07-11T08:06:00, , , , , , ,26.1, , ,28.3, , , , , , , , , , ,A, , , , , , ,100,2.1
CHSV3, 17.8, 295.3,2018-07-11T08:12:00, , , , , , ,26.0, , ,28.3, , , , , , , , , , ,A, , , , , , ,110,2.6
CHSV3, 17.8, 295.3,2018-07-11T08:18:00, , , , , , ,26.0, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-11T08:24:00, , , , , , ,26.0, , ,28.3, , , , , , , , , , ,A, , , , , , ,100,2.1
CHSV3, 17.8, 295.3,2018-07-11T08:30:00, , , ,1018.20, , ,26.1, , , , , , , , , , , , , , , , , , , , ,105,2.0
CHSV3, 17.8, 295.3,2018-07-11T08:36:00, , , , , , ,26.2, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-11T08:42:00, , , , , , ,26.3, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-11T08:48:00, , , , , , ,26.3, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-11T08:54:00, , , , , , ,26.2, , ,28.2, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-11T09:00:00, , , ,1018.40, , ,26.3, , , , , , , , , , , , , , , , , , , , , 75,2.1
CHSV3, 17.8, 295.3,2018-07-11T09:06:00, , , , , , ,26.4, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,2.1
CHSV3, 17.8, 295.3,2018-07-11T09:12:00, , , , , , ,26.6, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,1.0
CHSV3, 17.8, 295.3,2018-07-11T09:18:00, , , , , , ,26.5, , ,28.2, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-11T09:24:00, , , , , , ,26.4, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-11T09:30:00, , , ,1018.60, , ,26.5, , , , , , , , , , , , , , , , , , , , , 87,1.9
CHSV3, 17.8, 295.3,2018-07-11T09:36:00, , , , , , ,26.6, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-11T09:42:00, , , , , , ,26.5, , ,28.2, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-11T09:48:00, , , , , , ,26.5, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-11T09:54:00, , , , , , ,26.4, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,1.0
CHSV3, 17.8, 295.3,2018-07-11T10:00:00, , , ,1018.70, , ,26.4, , , , , , , , , , , , , , , , , , , , , 95,2.4
CHSV3, 17.8, 295.3,2018-07-11T10:06:00, , , , , , ,26.5, , ,28.1, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-11T10:12:00, , , , , , ,26.5, , ,28.1, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-11T10:18:00, , , , , , ,26.7, , ,28.1, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-11T10:24:00, , , , , , ,26.7, , ,28.1, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-11T10:30:00, , , ,1018.80, , ,26.8, , , , , , , , , , , , , , , , , , , , ,100,2.1
CHSV3, 17.8, 295.3,2018-07-11T10:36:00, , , , , , ,26.9, , ,28.1, , , , , , , , , , ,A, , , , , , , 70,1.0
CHSV3, 17.8, 295.3,2018-07-11T10:42:00, , , , , , ,27.0, , ,28.1, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-11T10:48:00, , , , , , ,27.3, , ,28.1, , , , , , , , , , ,A, , , , , , ,100,1.5
CHSV3, 17.8, 295.3,2018-07-11T10:54:00, , , , , , ,27.3, , ,28.1, , , , , , , , , , ,A, , , , , , ,110,2.1
CHSV3, 17.8, 295.3,2018-07-11T11:00:00, , , ,1019.10, , ,27.6, , , , , , , , , , , , , , , , , , , , ,101,1.4
CHSV3, 17.8, 295.3,2018-07-11T11:06:00, , , , , , ,27.6, , ,28.1, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-11T11:12:00, , , , , , ,27.8, , ,28.1, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-11T11:18:00, , , , , , ,27.9, , ,28.1, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-11T11:24:00, , , , , , ,28.0, , ,28.1, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-11T11:30:00, , , ,1019.40, , ,28.1, , , , , , , , , , , , , , , , , , , , , 73,1.6
CHSV3, 17.8, 295.3,2018-07-11T11:36:00, , , , , , ,28.1, , ,28.1, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-11T11:42:00, , , , , , ,28.3, , ,28.1, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-11T11:48:00, , , , , , ,28.4, , ,28.1, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-11T11:54:00, , , , , , ,28.6, , ,28.1, , , , , , , , , , ,A, , , , , , , 60,1.5
CHSV3, 17.8, 295.3,2018-07-11T12:00:00, , , ,1019.20, , ,28.5, , , , , , , , , , , , , , , , , , , , , 51,2.4
CHSV3, 17.8, 295.3,2018-07-11T12:06:00, , , , , , ,28.5, , ,28.1, , , , , , , , , , ,A, , , , , , , 70,3.1
CHSV3, 17.8, 295.3,2018-07-11T12:12:00, , , , , , ,28.6, , ,28.0, , , , , , , , , , ,A, , , , , , , 80,3.1
CHSV3, 17.8, 295.3,2018-07-11T12:18:00, , , , , , ,28.7, , ,28.0, , , , , , , , , , ,A, , , , , , , 50,2.6
CHSV3, 17.8, 295.3,2018-07-11T12:24:00, , , , , , ,28.7, , ,28.0, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-11T12:30:00, , , ,1019.20, , ,28.7, , , , , , , , , , , , , , , , , , , , , 54,2.8
CHSV3, 17.8, 295.3,2018-07-11T12:36:00, , , , , , ,28.7, , ,28.1, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-11T12:42:00, , , , , , ,28.8, , ,28.1, , , , , , , , , , ,A, , , , , , , 70,3.1
CHSV3, 17.8, 295.3,2018-07-11T12:48:00, , , , , , ,28.9, , ,28.1, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-11T12:54:00, , , , , , ,28.6, , ,28.1, , , , , , , , , , ,A, , , , , , , 50,5.1
CHSV3, 17.8, 295.3,2018-07-11T13:00:00, , , ,1019.30, , ,28.8, , , , , , , , , , , , , , , , , , , , , 57,4.1
CHSV3, 17.8, 295.3,2018-07-11T13:06:00, , , , , , ,28.6, , ,28.0, , , , , , , , , , ,A, , , , , , , 50,5.1
CHSV3, 17.8, 295.3,2018-07-11T13:12:00, , , , , , ,28.6, , ,28.0, , , , , , , , , , ,A, , , , , , , 50,5.1
CHSV3, 17.8, 295.3,2018-07-11T13:18:00, , , , , , ,28.7, , ,28.0, , , , , , , , , , ,A, , , , , , , 50,3.6
CHSV3, 17.8, 295.3,2018-07-11T13:24:00, , , , , , ,28.9, , ,28.0, , , , , , , , , , ,A, , , , , , , 50,3.6
CHSV3, 17.8, 295.3,2018-07-11T13:30:00, , , ,1019.40, , ,29.3, , , , , , , , , , , , , , , , , , , , , 75,3.1
CHSV3, 17.8, 295.3,2018-07-11T13:36:00, , , , , , ,29.2, , ,28.1, , , , , , , , , , ,A, , , , , , , 50,4.6
CHSV3, 17.8, 295.3,2018-07-11T13:42:00, , , , , , ,29.4, , ,28.1, , , , , , , , , , ,A, , , , , , , 60,3.6
CHSV3, 17.8, 295.3,2018-07-11T13:48:00, , , , , , ,29.7, , ,28.1, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-11T13:54:00, , , , , , ,29.3, , ,28.1, , , , , , , , , , ,A, , , , , , , 70,4.1
CHSV3, 17.8, 295.3,2018-07-11T14:00:00, , , ,1019.40, , ,29.5, , , , , , , , , , , , , , , , , , , , , 81,3.5
CHSV3, 17.8, 295.3,2018-07-11T14:06:00, , , , , , ,29.9, , ,28.1, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-11T14:12:00, , , , , , ,29.9, , ,28.1, , , , , , , , , , ,A, , , , , , , 80,3.1
CHSV3, 17.8, 295.3,2018-07-11T14:18:00, , , , , , ,30.0, , ,28.1, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-11T14:24:00, , , , , , ,30.0, , ,28.1, , , , , , , , , , ,A, , , , , , , 70,3.6
CHSV3, 17.8, 295.3,2018-07-11T14:30:00, , , ,1019.30, , ,29.6, , , , , , , , , , , , , , , , , , , , , 55,4.6
CHSV3, 17.8, 295.3,2018-07-11T14:36:00, , , , , , ,29.4, , ,28.1, , , , , , , , , , ,A, , , , , , , 60,4.1
CHSV3, 17.8, 295.3,2018-07-11T14:42:00, , , , , , , , , , , , , , , , , , , , ,A, , , , , , , 50,4.6
CHSV3, 17.8, 295.3,2018-07-11T14:48:00, , , , , , ,29.5, , ,28.1, , , , , , , , , , ,A, , , , , , , 50,3.6
CHSV3, 17.8, 295.3,2018-07-11T14:54:00, , , , , , ,29.3, , ,28.1, , , , , , , , , , ,A, , , , , , , 60,4.1
CHSV3, 17.8, 295.3,2018-07-11T15:00:00, , , ,1019.10, , ,29.4, , , , , , , , , , , , , , , , , , , , , 54,4.3
CHSV3, 17.8, 295.3,2018-07-11T15:06:00, , , , , , ,29.2, , ,28.2, , , , , , , , , , ,A, , , , , , , 40,6.2
CHSV3, 17.8, 295.3,2018-07-11T15:12:00, , , , , , ,29.4, , ,28.2, , , , , , , , , , ,A, , , , , , , 50,5.1
CHSV3, 17.8, 295.3,2018-07-11T15:18:00, , , , , , ,29.6, , ,28.2, , , , , , , , , , ,A, , , , , , , 50,4.1
CHSV3, 17.8, 295.3,2018-07-11T15:24:00, , , , , , ,29.8, , ,28.2, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-11T15:30:00, , , ,1018.90, , ,29.5, , , , , , , , , , , , , , , , , , , , , 53,4.0
CHSV3, 17.8, 295.3,2018-07-11T15:36:00, , , , , , ,29.2, , ,28.2, , , , , , , , , , ,A, , , , , , , 40,5.7
CHSV3, 17.8, 295.3,2018-07-11T15:42:00, , , , , , ,29.7, , ,28.2, , , , , , , , , , ,A, , , , , , , 40,4.1
CHSV3, 17.8, 295.3,2018-07-11T15:48:00, , , , , , , , , ,28.3, , , , , , , , , , ,A, , , , , , , 40,4.1
CHSV3, 17.8, 295.3,2018-07-11T15:54:00, , , , , , ,30.0, , ,28.3, , , , , , , , , , ,A, , , , , , , 50,5.1
CHSV3, 17.8, 295.3,2018-07-11T16:00:00, , , ,1018.50, , ,29.8, , , , , , , , , , , , , , , , , , , , , 42,5.8
CHSV3, 17.8, 295.3,2018-07-11T16:06:00, , , , , , ,29.9, , ,28.3, , , , , , , , , , ,A, , , , , , , 40,4.6
CHSV3, 17.8, 295.3,2018-07-11T16:12:00, , , , , , ,30.2, , ,28.3, , , , , , , , , , ,A, , , , , , , 40,3.6
CHSV3, 17.8, 295.3,2018-07-11T16:18:00, , , , , , ,29.8, , ,28.3, , , , , , , , , , ,A, , , , , , , 40,4.1
CHSV3, 17.8, 295.3,2018-07-11T16:24:00, , , , , , ,29.8, , ,28.3, , , , , , , , , , ,A, , , , , , , 40,4.6
CHSV3, 17.8, 295.3,2018-07-11T16:30:00, , , ,1018.40, , ,29.8, , , , , , , , , , , , , , , , , , , , , 47,4.4
CHSV3, 17.8, 295.3,2018-07-11T16:36:00, , , , , , ,29.8, , ,28.3, , , , , , , , , , ,A, , , , , , , 50,4.1
CHSV3, 17.8, 295.3,2018-07-11T16:42:00, , , , , , ,29.9, , ,28.3, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-11T16:48:00, , , , , , ,29.7, , ,28.3, , , , , , , , , , ,A, , , , , , , 50,4.6
CHSV3, 17.8, 295.3,2018-07-11T16:54:00, , , , , , ,29.9, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,4.6
CHSV3, 17.8, 295.3,2018-07-11T17:00:00, , , ,1018.20, , ,30.2, , , , , , , , , , , , , , , , , , , , , 51,4.1
CHSV3, 17.8, 295.3,2018-07-11T17:06:00, , , , , , ,30.1, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,3.6
CHSV3, 17.8, 295.3,2018-07-11T17:12:00, , , , , , ,29.9, , ,28.5, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-11T17:18:00, , , , , , ,30.3, , ,28.5, , , , , , , , , , ,A, , , , , , , 60,3.1
CHSV3, 17.8, 295.3,2018-07-11T17:24:00, , , , , , ,30.4, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-11T17:30:00, , , ,1018.20, , ,30.7, , , , , , , , , , , , , , , , , , , , , 82,2.2
CHSV3, 17.8, 295.3,2018-07-11T17:36:00, , , , , , ,30.4, , ,28.5, , , , , , , , , , ,A, , , , , , , 40,2.6
CHSV3, 17.8, 295.3,2018-07-11T17:42:00, , , , , , ,29.8, , ,28.5, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-11T17:48:00, , , , , , , , , , , , , , , , , , , , ,A, , , , , , , 30,2.6
CHSV3, 17.8, 295.3,2018-07-11T17:54:00, , , , , , ,29.5, , ,28.5, , , , , , , , , , ,A, , , , , , , 40,4.6
CHSV3, 17.8, 295.3,2018-07-11T18:00:00, , , ,1017.90, , ,29.6, , , , , , , , , , , , , , , , , , , , , 45,2.7
CHSV3, 17.8, 295.3,2018-07-11T18:06:00, , , , , , ,29.4, , ,28.6, , , , , , , , , , ,A, , , , , , , 40,4.6
CHSV3, 17.8, 295.3,2018-07-11T18:12:00, , , , , , ,29.3, , ,28.6, , , , , , , , , , ,A, , , , , , , 40,5.7
CHSV3, 17.8, 295.3,2018-07-11T18:18:00, , , , , , ,29.4, , ,28.6, , , , , , , , , , ,A, , , , , , , 40,4.6
CHSV3, 17.8, 295.3,2018-07-11T18:24:00, , , , , , ,29.7, , ,28.6, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-11T18:30:00, , , ,1017.60, , ,29.3, , , , , , , , , , , , , , , , , , , , , 39,5.8
CHSV3, 17.8, 295.3,2018-07-11T18:36:00, , , , , , ,29.3, , ,28.7, , , , , , , , , , ,A, , , , , , , 30,5.1
CHSV3, 17.8, 295.3,2018-07-11T18:42:00, , , , , , ,29.3, , ,28.7, , , , , , , , , , ,A, , , , , , , 60,4.6
CHSV3, 17.8, 295.3,2018-07-11T18:48:00, , , , , , ,29.4, , ,28.7, , , , , , , , , , ,A, , , , , , , 50,4.1
CHSV3, 17.8, 295.3,2018-07-11T18:54:00, , , , , , ,29.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 50,5.1
CHSV3, 17.8, 295.3,2018-07-11T19:00:00, , , ,1017.40, , ,29.6, , , , , , , , , , , , , , , , , , , , , 47,3.5
CHSV3, 17.8, 295.3,2018-07-11T19:06:00, , , , , , ,29.3, , ,28.7, , , , , , , , , , ,A, , , , , , , 50,5.1
CHSV3, 17.8, 295.3,2018-07-11T19:12:00, , , , , , ,29.2, , ,28.8, , , , , , , , , , ,A, , , , , , , 40,4.6
CHSV3, 17.8, 295.3,2018-07-11T19:18:00, , , , , , ,29.4, , ,28.8, , , , , , , , , , ,A, , , , , , , 60,4.6
CHSV3, 17.8, 295.3,2018-07-11T19:24:00, , , , , , ,29.3, , ,28.8, , , , , , , , , , ,A, , , , , , , 40,5.1
